paper_id,model_version,prompt_version,input_source,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
233,llama3.1:8b,V3,abstract,ML,"REASONING: The paper proposes an advanced framework that incorporates explainable artificial intelligence (XAI) methods into machine learning classifiers to improve their interpretability while maintaining or even surpassing their predictive performance. Several ML classifiers are equipped with XAI methods, SHAP and LIME, to provide better interpretability. The primary contribution of the paper is not a new ML algorithm or architecture but rather an approach that combines existing ML methods with XAI techniques.

CATEGORY: ML",4.26,,False,2026-08-09T20:03:54
234,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a machine learning-driven platform for detecting suspicious financial activities using various supervised learning algorithms, with Gradient Boosting performing best overall. The primary contribution of the paper is the development and evaluation of this platform, which uses classical machine learning methods to improve anti-money laundering systems.

CATEGORY: ML",3.03,,False,2026-08-09T20:03:57
235,llama3.1:8b,V3,abstract,ML,"REASONING: The paper's primary contribution is an automated machine learning (AutoML) framework that uses a tree-based ensemble model enhanced with explainable artificial intelligence (XAI) techniques to predict case durations and delays in the Indian judiciary. The technical methods described include AutoML, tree-based ensemble models, XAI techniques, regression models, classification models, and hybrid frameworks.

CATEGORY: ML",3.73,,False,2026-08-09T20:04:01
236,llama3.1:8b,V3,abstract,DL,"REASONING: The paper proposes several methods to improve the efficiency of deep learning-based models for sickle cell disease detection, including transfer-learning, contrastive-learning using triplet loss, and focal loss to handle class imbalance. The primary contribution is the development of these methods to address the issue of limited training data availability. 

CATEGORY: DL",3.6,,False,2026-08-09T20:04:04
237,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a machine learning-based prediction model, specifically using nine clinical parameters to predict insulin resistance (AI-IR), which is then applied to the UK Biobank data to investigate its association with cancer incidence. The primary contribution of the paper is the development and application of this AI-IR model.

CATEGORY: ML",3.31,,False,2026-08-09T20:04:07
238,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses various AI methods, including machine learning, deep learning, large language models, and digital twins, in the context of healthcare. However, it does not focus on a specific technical method or contribution but rather synthesizes existing evidence and proposes an implementation blueprint.

CATEGORY: AI",2.88,,False,2026-08-09T20:04:10
239,llama3.1:8b,V3,abstract,ML,"REASONING: The paper compares various machine learning models, including CatBoost, Voting Classifier, Stacking Classifier, and SHAP framework, to predict tumour type from morphometric data. The primary contribution is the comparison and evaluation of these ensemble methods for their interpretability and performance in a specific medical application.

CATEGORY: ML",3.15,,False,2026-08-09T20:04:13
240,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a systematic review and meta-analysis of studies comparing deep learning and machine learning methods to manual expert assessment for semen analysis in male infertility. The primary contribution is the evaluation of technical performance and quality of evidence of AI-based automated systems, rather than developing or proposing new AI techniques. The focus is on assessing the current state of research and identifying gaps in clinical validation.

CATEGORY: ML",4.43,,False,2026-08-09T20:04:18
241,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes using Support Vector Machine (SVM) models to predict student satisfaction with university choices by considering various socio-economic, environmental, and cultural factors. The primary contribution of the paper is the development and evaluation of an SVM-based predictive model for student satisfaction.

CATEGORY: ML",2.88,,False,2026-08-09T20:04:21
242,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses a literature review of AI applications in disaster management, using bibliometric analysis and comparing the performance of various AI methods, including deep learning solutions. However, no specific technical contribution or innovation is presented; instead, it provides an overview of existing work and trends in the field.

CATEGORY: AI",3.03,,False,2026-08-09T20:04:24
243,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes various machine learning methods, including XGBoost, SVM, KNN, LR, DT, RF, and MLP, as well as techniques such as SMOTE, under-sampling, cost-sensitive learning, and incremental learning. The primary contribution of the paper is a machine learning-based recruitment framework for blood donors that outperforms traditional methods in terms of efficiency and effectiveness.

CATEGORY: ML",4.19,,False,2026-08-09T20:04:28
244,llama3.1:8b,V3,abstract,AI,"REASONING: The paper describes a scoping review methodology to assess recent literature on health economic evaluations (HEEs) of artificial intelligence applications in oncology. The primary contribution is not a technical method or algorithm, but rather a systematic review and analysis of existing studies on AI's cost-effectiveness in oncology.

CATEGORY: AI",3.72,,False,2026-08-09T20:04:32
245,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes the use of machine learning (ML) techniques, specifically natural language processing (NLP), combined with BERTopic, a Python topic modelling technique, to categorize and label development projects based on their narrative descriptions. This approach is novel and reproducible, aiming to provide a better understanding of donor priorities and overall development funding.

CATEGORY: ML",3.54,,False,2026-08-09T20:04:35
246,llama3.1:8b,V3,abstract,ML,"REASONING: The paper describes a study that uses both traditional statistical methods (e.g., correlation analysis) and machine learning techniques (specifically, the Extra-Trees classifier) to predict patients' sexual satisfaction after prostatectomy surgery. The primary contribution of the paper is not the development or application of any specific AI/ML/DL technique, but rather the use of these methods in a clinical context to improve patient counseling and risk stratification.

CATEGORY: ML",4.4,,False,2026-08-09T20:04:40
247,llama3.1:8b,V3,abstract,AI,"REASONING: The paper discusses the limitations of current large language models (LLMs) and proposes an alternative approach to building intelligent machines by connecting LLMs to principled theories and well-tested models of human thinking and learning prior to language acquisition. This approach is grounded in cognitive science and aims to rebuild the bridge between cognitive science and AI, with potential applications in mental health, education, and society.

CATEGORY: AI",4.25,,False,2026-08-09T20:04:44
